Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4773,CA-2018-112465,20-May-16,23-May-16,First Class,RA-81060,Ruben Ausman,Home Office,United States,New York,Texas,94270,Central,FUR-TA-69534,Furniture,Tables,Work Desk,212.04,6,0.5,7.1813
4774,CA-2018-148187,26-Nov-17,02-Dec-17,First Class,BN-96048,Sarah Lee,Consumer,United States,Miami,Washington,90383,South,OFF-SU-89686,Office Supplies,Supplies,Stapler,768.14,4,0.2,70.1374
4775,CA-2016-149919,29-Apr-17,06-May-17,Second Class,SM-93350,Bradley Nguyen,Home Office,United States,Miami,Florida,92089,West,TEC-PH-13960,Technology,Phones,Samsung Galaxy,178.48,7,0.2,23.9161
4776,CA-2016-124270,29-Jul-18,02-Aug-18,First Class,BN-58712,John Brown,Corporate,United States,Dallas,California,93559,Central,TEC-AC-82293,Technology,Accessories,Mouse,665.83,4,0.3,121.2353
4777,CA-2018-185469,28-Sep-17,03-Oct-17,First Class,KT-55190,Bradley Nguyen,Corporate,United States,Miami,Texas,97320,East,OFF-ST-64927,Office Supplies,Storage,Eldon Base,412.27,9,0.5,16.9116
4778,CA-2018-127666,28-Aug-17,30-Aug-17,Same Day,BN-44116,Sarah Lee,Corporate,United States,Dallas,New York,94401,West,OFF-PA-61942,Office Supplies,Paper,Recycled Paper,847.47,5,0.3,123.8442
4779,CA-2018-116798,20-Dec-16,22-Dec-16,Same Day,SM-25579,Michael Chen,Corporate,United States,Miami,Texas,99014,East,FUR-CH-58417,Furniture,Chairs,Mesh Chair,730.67,8,0.5,81.1107
4780,CA-2016-155584,07-Jul-16,10-Jul-16,Standard Class,DL-54044,Emily Davis,Consumer,United States,Seattle,Washington,92539,South,OFF-PA-20091,Office Supplies,Paper,Note Pad,858.78,9,0.3,168.6732
4781,CA-2018-120653,29-Oct-18,31-Oct-18,Second Class,KT-18073,Michael Chen,Home Office,United States,Miami,California,98768,Central,OFF-SU-75707,Office Supplies,Supplies,Scissors,766.09,5,0.3,59.1345
4782,CA-2017-106630,29-Jan-16,02-Feb-16,Standard Class,SM-86167,John Brown,Consumer,United States,Seattle,Texas,94172,Central,FUR-CH-86381,Furniture,Chairs,Mesh Chair,951.59,2,0.0,106.9102
4783,CA-2016-119408,09-Jun-18,16-Jun-18,Standard Class,KT-87999,Michael Chen,Home Office,United States,Los Angeles,Texas,97493,West,TEC-MA-79475,Technology,Machines,Canon Copier,62.91,7,0.1,10.0461
4784,CA-2017-162916,27-Feb-16,01-Mar-16,Standard Class,RA-82537,John Brown,Consumer,United States,Seattle,California,98513,Central,OFF-BI-17117,Office Supplies,Binders,D-Ring Binder,270.57,2,0.3,33.3736
4785,CA-2017-140322,19-Oct-18,23-Oct-18,Second Class,DL-39418,Jane Smith,Corporate,United States,Miami,Florida,90486,Central,OFF-AR-42583,Office Supplies,Art,Sharpie Marker,906.0,3,0.5,134.1853
4786,CA-2017-137899,29-Jul-17,30-Jul-17,Same Day,SM-77125,Emily Davis,Home Office,United States,Dallas,New York,94459,East,FUR-TA-54931,Furniture,Tables,Side Table,674.33,2,0.5,20.4862
4787,CA-2016-169698,12-Jul-17,15-Jul-17,First Class,DL-24053,Bradley Nguyen,Home Office,United States,Dallas,Texas,99054,East,TEC-MA-54545,Technology,Machines,Canon Copier,25.88,10,0.3,2.4445
4788,CA-2018-188238,07-Aug-17,10-Aug-17,Standard Class,SM-59273,Michael Chen,Corporate,United States,Los Angeles,California,98977,South,OFF-SU-67066,Office Supplies,Supplies,Scissors,63.1,9,0.2,2.9223
4789,CA-2016-120454,09-Jan-17,10-Jan-17,Standard Class,RA-60407,Emily Davis,Consumer,United States,Miami,Florida,93414,Central,OFF-PA-79638,Office Supplies,Paper,Note Pad,93.68,3,0.5,4.5567
4790,CA-2018-152563,14-Jul-17,17-Jul-17,Second Class,DL-86762,David White,Home Office,United States,Los Angeles,Florida,98473,South,FUR-TA-46782,Furniture,Tables,Work Desk,222.41,5,0.2,19.1379
4791,CA-2017-110009,22-Mar-17,24-Mar-17,Same Day,SM-45593,Ruben Ausman,Home Office,United States,Dallas,New York,92548,West,OFF-SU-82204,Office Supplies,Supplies,Scissors,100.82,6,0.1,16.042
4792,CA-2016-129317,23-Nov-17,24-Nov-17,First Class,RA-46107,Sarah Lee,Corporate,United States,Miami,Washington,95621,Central,TEC-AC-98130,Technology,Accessories,Webcam,828.91,8,0.1,183.4691
4793,CA-2018-138667,29-Jan-16,02-Feb-16,Same Day,KT-56272,Bradley Nguyen,Home Office,United States,Seattle,Texas,91858,Central,OFF-BI-87756,Office Supplies,Binders,D-Ring Binder,882.06,2,0.5,84.4796
4794,CA-2016-141228,04-Feb-16,08-Feb-16,Same Day,DL-48577,Jane Smith,Consumer,United States,Dallas,California,92805,West,FUR-CH-38380,Furniture,Chairs,Ergo Chair,112.44,3,0.3,4.4156
4795,CA-2018-196322,21-Nov-17,25-Nov-17,Same Day,BN-51173,Michael Chen,Consumer,United States,Seattle,Texas,92410,Central,TEC-MA-71426,Technology,Machines,Canon Copier,911.49,2,0.1,219.0846
4796,CA-2018-120911,02-Jul-18,09-Jul-18,Same Day,DL-97597,David White,Corporate,United States,Dallas,Texas,97517,East,OFF-AR-11127,Office Supplies,Art,Newell 317,276.37,5,0.5,32.3219
4797,CA-2016-190521,10-Sep-18,17-Sep-18,Standard Class,RA-83168,Emily Davis,Corporate,United States,Miami,Texas,90663,West,OFF-ST-89714,Office Supplies,Storage,IKEA Box,930.78,3,0.2,69.8551
4798,CA-2016-133761,21-Dec-18,27-Dec-18,Same Day,SM-81205,David White,Consumer,United States,Los Angeles,New York,93401,East,TEC-AC-24964,Technology,Accessories,Keyboard,936.28,6,0.3,135.5783
4799,CA-2017-186518,13-Jan-16,20-Jan-16,Standard Class,RA-45162,Jane Smith,Corporate,United States,Dallas,California,98834,West,FUR-TA-23979,Furniture,Tables,Side Table,189.41,2,0.5,17.9512
4800,CA-2017-164037,17-Feb-18,18-Feb-18,First Class,KT-84759,Ruben Ausman,Home Office,United States,Los Angeles,Washington,92368,South,OFF-SU-82346,Office Supplies,Supplies,Scissors,808.44,6,0.2,90.6506
4801,CA-2018-167461,14-May-18,21-May-18,First Class,DL-13235,Jane Smith,Consumer,United States,Miami,California,90666,East,TEC-PH-48887,Technology,Phones,OnePlus 9,942.38,1,0.3,90.1317
4802,CA-2016-136573,16-Aug-16,22-Aug-16,First Class,RA-41390,Bradley Nguyen,Consumer,United States,Miami,Texas,98523,Central,FUR-CH-68890,Furniture,Chairs,Executive Chair,317.54,5,0.0,16.6534
4803,CA-2016-163356,19-Jan-18,25-Jan-18,Second Class,BN-80278,David White,Consumer,United States,New York,New York,92824,East,OFF-SU-20556,Office Supplies,Supplies,Scissors,731.57,5,0.5,75.0075
4804,CA-2016-140222,13-May-18,15-May-18,Standard Class,KT-64061,Sarah Lee,Home Office,United States,New York,California,91188,Central,FUR-CH-66099,Furniture,Chairs,Executive Chair,129.48,10,0.5,14.6829
4805,CA-2018-106539,03-Mar-17,08-Mar-17,Standard Class,SM-85514,John Brown,Home Office,United States,Miami,Texas,98209,Central,FUR-CH-16359,Furniture,Chairs,Ergo Chair,841.76,1,0.0,145.1205
4806,CA-2017-162058,28-Jun-16,01-Jul-16,Same Day,BN-96402,Jane Smith,Consumer,United States,Seattle,California,91758,South,TEC-AC-74410,Technology,Accessories,Mouse,584.36,4,0.3,96.6198
4807,CA-2016-117278,24-Oct-16,26-Oct-16,Second Class,KT-86036,Bradley Nguyen,Home Office,United States,Los Angeles,California,92919,West,TEC-MA-57758,Technology,Machines,Dell Scanner,168.21,2,0.3,6.1015
4808,CA-2017-108760,07-Mar-16,12-Mar-16,Standard Class,SM-50793,Sarah Lee,Consumer,United States,Los Angeles,New York,91961,Central,TEC-AC-45890,Technology,Accessories,Webcam,48.41,4,0.2,2.0961
4809,CA-2018-157761,10-May-18,17-May-18,Second Class,BN-22506,Jane Smith,Home Office,United States,Los Angeles,California,92852,West,OFF-BI-52453,Office Supplies,Binders,D-Ring Binder,929.42,2,0.2,104.1658
4810,CA-2016-132318,07-Mar-17,13-Mar-17,First Class,BN-95241,Bradley Nguyen,Consumer,United States,New York,California,91864,Central,FUR-CH-79940,Furniture,Chairs,Mesh Chair,326.13,2,0.3,17.2589
4811,CA-2017-132008,22-Mar-18,29-Mar-18,First Class,BN-34304,Bradley Nguyen,Home Office,United States,New York,Texas,99185,Central,FUR-TA-93395,Furniture,Tables,Conference Table,587.6,7,0.2,59.4703
4812,CA-2018-101016,05-Mar-17,10-Mar-17,Same Day,DL-23377,Ruben Ausman,Consumer,United States,Seattle,Washington,95312,South,FUR-TA-95842,Furniture,Tables,Side Table,612.13,7,0.0,155.3513
4813,CA-2017-166707,15-Oct-16,21-Oct-16,Same Day,KT-52967,Ruben Ausman,Consumer,United States,New York,California,97640,West,TEC-PH-75648,Technology,Phones,Samsung Galaxy,517.68,2,0.3,99.398
4814,CA-2017-117208,30-Jan-18,04-Feb-18,Second Class,KT-45650,Sarah Lee,Consumer,United States,Los Angeles,California,97731,Central,OFF-BI-18694,Office Supplies,Binders,D-Ring Binder,861.74,4,0.3,164.4865
4815,CA-2018-123269,03-Feb-16,08-Feb-16,Second Class,DL-43866,Bradley Nguyen,Consumer,United States,Seattle,Florida,94487,West,FUR-TA-47922,Furniture,Tables,Work Desk,181.92,4,0.5,20.4798
4816,CA-2018-144475,30-Oct-18,03-Nov-18,Standard Class,RA-97245,Michael Chen,Consumer,United States,Seattle,Texas,91291,West,FUR-BO-64005,Furniture,Bookcases,Small Bookcase,123.55,9,0.5,9.6012
4817,CA-2016-149327,18-Nov-17,21-Nov-17,First Class,DL-43062,Emily Davis,Consumer,United States,Dallas,New York,96797,South,TEC-MA-88462,Technology,Machines,HP Printer,758.15,3,0.5,98.5421
4818,CA-2017-190080,12-Jul-16,18-Jul-16,Standard Class,DL-89630,Ruben Ausman,Home Office,United States,Seattle,Texas,91174,East,OFF-AR-24653,Office Supplies,Art,Newell 317,490.55,1,0.2,100.7861
4819,CA-2017-121109,29-Jun-18,01-Jul-18,First Class,KT-17624,Bradley Nguyen,Corporate,United States,Seattle,California,93284,West,TEC-PH-14503,Technology,Phones,Samsung Galaxy,454.6,8,0.0,124.0916
4820,CA-2018-180887,16-Jan-18,23-Jan-18,Same Day,RA-59090,Ruben Ausman,Consumer,United States,Miami,Texas,97085,Central,FUR-CH-30653,Furniture,Chairs,Mesh Chair,123.54,1,0.1,30.3149
4821,CA-2017-101122,23-Jul-17,25-Jul-17,Same Day,BN-25255,David White,Corporate,United States,Miami,New York,94665,South,TEC-PH-45548,Technology,Phones,Samsung Galaxy,338.87,9,0.5,12.7736
4822,CA-2017-193500,16-Feb-16,22-Feb-16,Standard Class,DL-28190,Sarah Lee,Corporate,United States,New York,Washington,90090,East,FUR-CH-20875,Furniture,Chairs,Mesh Chair,828.19,6,0.2,186.0328
4823,CA-2017-101006,04-Aug-17,11-Aug-17,Second Class,SM-28144,Emily Davis,Home Office,United States,Miami,Florida,90686,West,TEC-AC-46771,Technology,Accessories,Mouse,400.27,9,0.1,44.336
4824,CA-2018-165514,07-Sep-16,09-Sep-16,First Class,DL-37643,Sarah Lee,Corporate,United States,Miami,California,90114,South,OFF-PA-40971,Office Supplies,Paper,Recycled Paper,110.71,4,0.5,15.3562
4825,CA-2018-129298,17-Jul-16,20-Jul-16,First Class,BN-21267,Ruben Ausman,Home Office,United States,Dallas,Florida,99325,South,TEC-AC-15770,Technology,Accessories,Webcam,778.6,5,0.0,222.9494
4826,CA-2017-121735,19-Feb-17,26-Feb-17,First Class,SM-30946,Emily Davis,Corporate,United States,Seattle,Texas,99707,West,OFF-BI-43685,Office Supplies,Binders,Lever Arch File,797.37,9,0.0,170.0187
4827,CA-2016-197539,11-Nov-17,12-Nov-17,Same Day,BN-94639,Sarah Lee,Corporate,United States,Dallas,Washington,93527,Central,FUR-TA-74209,Furniture,Tables,Work Desk,952.77,3,0.0,265.4378
4828,CA-2018-186169,06-Feb-16,13-Feb-16,Same Day,BN-25520,John Brown,Corporate,United States,New York,California,99652,East,OFF-AR-29196,Office Supplies,Art,Newell 327,72.71,5,0.0,8.3748
4829,CA-2018-123628,04-Jul-16,08-Jul-16,Second Class,DL-69679,John Brown,Consumer,United States,Seattle,Texas,98926,South,OFF-SU-10970,Office Supplies,Supplies,Scissors,803.03,9,0.0,228.9007
4830,CA-2018-180770,21-May-16,27-May-16,Standard Class,KT-93368,Emily Davis,Corporate,United States,Los Angeles,New York,95742,South,FUR-BO-45121,Furniture,Bookcases,Small Bookcase,941.71,10,0.0,75.7338
4831,CA-2017-126134,07-Mar-16,08-Mar-16,Same Day,RA-34947,John Brown,Home Office,United States,Miami,Texas,95782,South,TEC-PH-81653,Technology,Phones,OnePlus 9,654.72,9,0.5,69.886
4832,CA-2018-198339,21-Jul-18,23-Jul-18,First Class,RA-85545,Michael Chen,Corporate,United States,Miami,Washington,90171,Central,OFF-AR-29104,Office Supplies,Art,Newell 327,128.65,10,0.5,15.7392
4833,CA-2016-137767,09-Jul-16,16-Jul-16,Same Day,BN-25079,David White,Home Office,United States,Seattle,Washington,99395,South,OFF-ST-63742,Office Supplies,Storage,IKEA Box,625.91,3,0.0,114.1456
4834,CA-2018-165149,11-Nov-17,15-Nov-17,Same Day,KT-56616,John Brown,Corporate,United States,Miami,Texas,96755,West,FUR-CH-47664,Furniture,Chairs,Executive Chair,957.14,3,0.3,190.7983
4835,CA-2017-144634,09-Apr-16,13-Apr-16,Same Day,DL-32687,Jane Smith,Home Office,United States,New York,Texas,96619,South,OFF-AR-91151,Office Supplies,Art,Sharpie Marker,566.95,7,0.1,47.446
4836,CA-2018-184238,13-Dec-17,17-Dec-17,Second Class,KT-81139,Michael Chen,Home Office,United States,Seattle,California,97739,West,FUR-TA-54562,Furniture,Tables,Work Desk,917.93,4,0.0,220.6523
4837,CA-2017-185597,26-Dec-17,02-Jan-18,Standard Class,BN-55798,Emily Davis,Consumer,United States,Los Angeles,New York,95742,Central,TEC-AC-86070,Technology,Accessories,Webcam,970.31,3,0.0,67.5602
4838,CA-2016-180253,08-May-18,11-May-18,Same Day,SM-99710,Jane Smith,Corporate,United States,Los Angeles,Texas,99313,Central,TEC-MA-36235,Technology,Machines,Canon Copier,453.05,7,0.1,78.0176
4839,CA-2017-199439,10-Jun-16,11-Jun-16,First Class,SM-90468,Emily Davis,Consumer,United States,Miami,New York,95041,Central,TEC-AC-39407,Technology,Accessories,Webcam,656.24,9,0.1,175.2572
4840,CA-2018-113902,08-Sep-16,12-Sep-16,Second Class,SM-47905,David White,Consumer,United States,Miami,Texas,97418,East,TEC-AC-75502,Technology,Accessories,Mouse,80.94,3,0.5,4.7344
4841,CA-2017-128276,25-Nov-18,30-Nov-18,Standard Class,KT-19231,David White,Corporate,United States,New York,Texas,99009,South,OFF-BI-38688,Office Supplies,Binders,D-Ring Binder,291.64,7,0.2,33.6157
4842,CA-2017-100651,28-Mar-16,30-Mar-16,First Class,KT-51391,John Brown,Corporate,United States,Los Angeles,Washington,97419,West,TEC-AC-21627,Technology,Accessories,Webcam,465.4,10,0.2,45.4064
4843,CA-2018-194008,10-May-17,12-May-17,Second Class,KT-99803,John Brown,Consumer,United States,Miami,California,90994,Central,OFF-SU-33328,Office Supplies,Supplies,Stapler,372.93,10,0.0,47.7662
4844,CA-2016-167608,13-May-16,16-May-16,First Class,DL-15979,Emily Davis,Consumer,United States,Dallas,New York,97170,South,FUR-TA-47150,Furniture,Tables,Conference Table,202.22,1,0.0,14.0016
4845,CA-2017-159319,16-Jan-17,22-Jan-17,Same Day,RA-52917,Emily Davis,Consumer,United States,Miami,California,93162,East,TEC-MA-59221,Technology,Machines,HP Printer,226.52,1,0.5,14.786
4846,CA-2016-123932,14-Nov-16,18-Nov-16,Second Class,DL-78702,Emily Davis,Corporate,United States,Los Angeles,New York,92509,West,TEC-MA-30771,Technology,Machines,Canon Copier,361.37,5,0.1,32.813
4847,CA-2016-188007,18-Apr-17,20-Apr-17,First Class,SM-75865,David White,Corporate,United States,New York,Texas,98003,East,OFF-SU-15480,Office Supplies,Supplies,Stapler,247.39,6,0.5,35.3201
4848,CA-2016-126499,26-Oct-18,30-Oct-18,Standard Class,RA-83131,Michael Chen,Corporate,United States,New York,New York,91108,South,FUR-CH-75975,Furniture,Chairs,Executive Chair,457.72,2,0.0,96.3407
4849,CA-2018-159615,09-Nov-16,13-Nov-16,First Class,DL-96894,Emily Davis,Consumer,United States,Los Angeles,Washington,90474,West,FUR-BO-35209,Furniture,Bookcases,Small Bookcase,628.55,7,0.0,178.6159
4850,CA-2016-164460,22-Nov-16,29-Nov-16,First Class,KT-51432,Michael Chen,Corporate,United States,Dallas,New York,90967,Central,TEC-AC-85499,Technology,Accessories,Mouse,715.9,3,0.3,96.0548
4851,CA-2018-189283,04-Sep-17,07-Sep-17,First Class,KT-98806,Bradley Nguyen,Consumer,United States,Dallas,California,93188,Central,TEC-MA-20187,Technology,Machines,Dell Scanner,897.11,9,0.3,148.6087
4852,CA-2016-144970,23-Aug-16,27-Aug-16,First Class,BN-99512,John Brown,Corporate,United States,Seattle,New York,99860,East,OFF-AR-40927,Office Supplies,Art,Newell 327,300.79,1,0.0,21.3301
4853,CA-2018-174878,01-Apr-16,08-Apr-16,First Class,KT-41007,Emily Davis,Home Office,United States,Dallas,California,92011,East,FUR-TA-67039,Furniture,Tables,Work Desk,510.89,4,0.3,30.4203
4854,CA-2017-117342,03-Jun-18,08-Jun-18,Standard Class,SM-38433,John Brown,Corporate,United States,Dallas,New York,98636,West,TEC-AC-76463,Technology,Accessories,Mouse,151.6,9,0.5,8.3442
4855,CA-2018-122800,10-Dec-17,13-Dec-17,Second Class,SM-65463,Emily Davis,Corporate,United States,Dallas,Florida,93929,East,OFF-AR-73561,Office Supplies,Art,Newell 317,793.49,9,0.2,163.0205
4856,CA-2018-118050,03-Aug-17,05-Aug-17,Same Day,DL-42294,Emily Davis,Consumer,United States,Dallas,California,95707,East,TEC-AC-32555,Technology,Accessories,Keyboard,477.96,9,0.5,56.1435
4857,CA-2016-150285,21-Jul-18,23-Jul-18,Same Day,RA-16096,Sarah Lee,Home Office,United States,Miami,Florida,93615,South,FUR-BO-88496,Furniture,Bookcases,Small Bookcase,291.97,7,0.1,67.1737
4858,CA-2017-191652,25-Mar-17,30-Mar-17,Standard Class,SM-41992,Jane Smith,Home Office,United States,Dallas,Washington,93865,West,FUR-TA-34289,Furniture,Tables,Work Desk,327.8,3,0.1,64.2464
4859,CA-2017-197729,01-Oct-18,02-Oct-18,Standard Class,BN-38397,Michael Chen,Corporate,United States,Los Angeles,California,97671,Central,TEC-AC-21039,Technology,Accessories,Mouse,905.34,10,0.0,183.2355
4860,CA-2016-197197,17-May-18,23-May-18,Second Class,RA-32793,John Brown,Home Office,United States,New York,Florida,91370,Central,FUR-BO-51103,Furniture,Bookcases,5-Shelf Bookcase,581.94,9,0.5,21.02
4861,CA-2018-140691,17-Dec-18,22-Dec-18,First Class,RA-78008,David White,Home Office,United States,Seattle,Florida,92984,Central,TEC-AC-31129,Technology,Accessories,Webcam,794.49,5,0.3,111.5883
4862,CA-2017-176943,25-May-17,29-May-17,Same Day,RA-88978,David White,Corporate,United States,Dallas,Washington,90896,South,TEC-MA-67697,Technology,Machines,Canon Copier,81.67,4,0.2,16.1276
4863,CA-2016-105423,05-Feb-17,11-Feb-17,Standard Class,KT-14250,Bradley Nguyen,Consumer,United States,Los Angeles,Texas,92409,Central,TEC-AC-11935,Technology,Accessories,Webcam,227.03,8,0.1,39.296
4864,CA-2018-165682,07-Jul-17,14-Jul-17,First Class,KT-47042,Sarah Lee,Home Office,United States,Seattle,Texas,99157,South,FUR-TA-20546,Furniture,Tables,Side Table,163.45,8,0.1,34.4459
4865,CA-2017-130449,14-Jul-16,15-Jul-16,Second Class,RA-92428,Michael Chen,Consumer,United States,New York,New York,94431,West,OFF-SU-46804,Office Supplies,Supplies,Stapler,686.49,3,0.2,41.6064
4866,CA-2016-166570,30-Sep-16,02-Oct-16,First Class,KT-84111,Ruben Ausman,Consumer,United States,Seattle,Washington,99925,Central,FUR-BO-53577,Furniture,Bookcases,Wall Bookcase,746.67,4,0.1,73.8657
4867,CA-2018-124050,22-Jun-17,24-Jun-17,Second Class,DL-83228,Sarah Lee,Corporate,United States,New York,Texas,97138,East,OFF-ST-77742,Office Supplies,Storage,IKEA Box,137.92,10,0.0,34.8804
4868,CA-2018-180678,20-Jun-16,21-Jun-16,Second Class,SM-30327,Michael Chen,Corporate,United States,Los Angeles,Washington,92747,West,OFF-PA-16183,Office Supplies,Paper,Note Pad,149.7,2,0.5,13.9729
4869,CA-2017-126562,16-Jan-18,21-Jan-18,First Class,DL-16929,Jane Smith,Consumer,United States,New York,Texas,93802,Central,TEC-MA-81559,Technology,Machines,Dell Scanner,47.15,4,0.0,3.143
4870,CA-2016-129936,13-Dec-18,20-Dec-18,Same Day,RA-25751,Michael Chen,Home Office,United States,Dallas,Florida,96566,South,FUR-BO-45143,Furniture,Bookcases,5-Shelf Bookcase,310.68,10,0.5,15.5362
4871,CA-2017-179986,24-Aug-16,25-Aug-16,Standard Class,BN-44671,Michael Chen,Home Office,United States,Dallas,Washington,95498,West,OFF-PA-24593,Office Supplies,Paper,A4 Sheet Pack,691.74,8,0.3,124.9275
4872,CA-2018-143745,29-Apr-16,06-May-16,First Class,BN-54882,Sarah Lee,Home Office,United States,Miami,Washington,93522,South,FUR-CH-87832,Furniture,Chairs,Executive Chair,624.71,5,0.1,48.1215
4873,CA-2018-174043,01-Apr-17,08-Apr-17,Standard Class,BN-20374,John Brown,Home Office,United States,Dallas,Washington,90573,West,OFF-PA-69139,Office Supplies,Paper,A4 Sheet Pack,208.8,6,0.3,22.2156
4874,CA-2016-138333,07-Sep-16,11-Sep-16,Second Class,DL-63491,Michael Chen,Consumer,United States,Dallas,Texas,98388,West,FUR-BO-76956,Furniture,Bookcases,5-Shelf Bookcase,404.04,1,0.0,70.4059
4875,CA-2017-125672,15-Nov-17,19-Nov-17,Standard Class,SM-94783,Emily Davis,Corporate,United States,Seattle,Texas,91541,South,OFF-BI-69941,Office Supplies,Binders,D-Ring Binder,797.83,1,0.3,66.218
4876,CA-2017-102598,11-Mar-18,18-Mar-18,Second Class,BN-35130,Michael Chen,Consumer,United States,Miami,New York,99524,East,OFF-SU-92909,Office Supplies,Supplies,Glue Stick,636.93,1,0.5,65.0849
4877,CA-2016-149621,11-Mar-16,15-Mar-16,Same Day,KT-16417,Emily Davis,Home Office,United States,Dallas,Texas,93164,Central,OFF-BI-46158,Office Supplies,Binders,D-Ring Binder,300.1,1,0.2,60.303
4878,CA-2017-161909,26-Jun-16,27-Jun-16,Standard Class,RA-43210,Bradley Nguyen,Home Office,United States,Dallas,Texas,99166,Central,FUR-TA-63205,Furniture,Tables,Conference Table,120.32,5,0.0,14.0787
